respondent_id,wording_arm,question_wording,age_band,gender,digital_confidence_z,likelihood_1_5,item_missing,survey_completed,completion_seconds
R2185,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Man,-1.346,,1,1,114
R2186,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,-0.082,1.0,0,1,176
R2187,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Man,0.595,4.0,0,0,158
R2188,Neutral,How likely are you to use the council's new online services?,35-54,Man,-0.434,4.0,0,1,139
R2189,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Woman,0.425,,1,0,221
R2190,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Woman,-0.662,3.0,0,1,234
R2191,Neutral,How likely are you to use the council's new online services?,35-54,Woman,-0.11,4.0,0,1,202
R2192,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,0.195,5.0,0,1,213
R2193,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Woman,1.342,3.0,0,1,338
R2194,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Woman,0.022,4.0,0,1,178
R2195,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Man,-0.738,,1,1,230
R2196,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Woman,-0.217,4.0,0,1,253
R2197,Neutral,How likely are you to use the council's new online services?,18-34,Man,0.948,4.0,0,1,274
R2198,Neutral,How likely are you to use the council's new online services?,35-54,Woman,0.025,1.0,0,1,259
R2199,Neutral,How likely are you to use the council's new online services?,18-34,Woman,-1.459,2.0,0,0,168
R2200,Neutral,How likely are you to use the council's new online services?,55+,Man,-0.035,,1,1,199
R2201,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,-0.662,3.0,0,1,231
R2202,Neutral,How likely are you to use the council's new online services?,55+,Woman,-1.125,2.0,0,1,215
R2203,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Woman,1.761,3.0,0,1,132
R2204,Neutral,How likely are you to use the council's new online services?,18-34,Man,-1.208,3.0,0,1,202
R2205,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,-2.5,,1,1,147
R2206,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Man,-0.573,3.0,0,1,204
R2207,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Man,-1.341,1.0,0,1,196
R2208,Neutral,How likely are you to use the council's new online services?,55+,Woman,-0.149,2.0,0,1,151
R2209,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Woman,-0.013,1.0,0,1,271
R2210,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Man,0.998,4.0,0,1,334
R2211,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Man,-1.16,,1,1,242
R2212,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Man,-1.231,2.0,0,1,287
R2213,Neutral,How likely are you to use the council's new online services?,18-34,Woman,2.5,4.0,0,1,183
R2214,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Man,0.383,3.0,0,1,300
R2215,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Woman,1.011,3.0,0,1,178
R2216,Neutral,How likely are you to use the council's new online services?,55+,Man,1.537,3.0,0,1,182
R2217,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,-0.198,,1,1,245
R2218,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Man,-1.321,2.0,0,1,139
R2219,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Man,0.502,3.0,0,1,293
R2220,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Man,-0.437,2.0,0,1,205
R2221,Neutral,How likely are you to use the council's new online services?,18-34,Woman,0.886,3.0,0,1,156
R2222,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Woman,0.499,5.0,0,1,188
R2223,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Man,-0.24,2.0,0,1,246
R2224,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,-0.696,3.0,0,1,144
R2225,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Man,0.717,5.0,0,1,175
R2226,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Man,-1.12,1.0,0,1,126
R2227,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Woman,1.589,3.0,0,1,224
R2228,Neutral,How likely are you to use the council's new online services?,55+,Woman,0.084,3.0,0,1,525
R2229,Neutral,How likely are you to use the council's new online services?,55+,Woman,0.587,2.0,0,1,283
R2230,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,0.157,3.0,0,1,206
R2231,Neutral,How likely are you to use the council's new online services?,35-54,Man,-0.773,2.0,0,1,272
R2232,Neutral,How likely are you to use the council's new online services?,35-54,Woman,1.062,3.0,0,1,223
R2233,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Man,-1.56,5.0,0,1,192
R2234,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Woman,0.407,4.0,0,1,318
R2235,Neutral,How likely are you to use the council's new online services?,18-34,Non-binary / self-describe,0.796,3.0,0,1,201
R2236,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,0.896,2.0,0,1,209
R2237,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Man,1.172,5.0,0,1,246
R2238,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,-0.592,3.0,0,1,176
R2239,Neutral,How likely are you to use the council's new online services?,18-34,Woman,-1.871,2.0,0,1,132
R2240,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Man,1.84,4.0,0,1,197
R2241,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Man,-1.66,3.0,0,1,156
R2242,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Man,1.556,3.0,0,1,204
R2243,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Man,0.29,4.0,0,1,230
R2244,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Woman,1.85,2.0,0,0,335
R2245,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Woman,-1.119,4.0,0,1,230
R2246,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Man,0.659,4.0,0,1,226
R2247,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Man,2.458,4.0,0,1,138
R2248,Neutral,How likely are you to use the council's new online services?,18-34,Woman,1.927,4.0,0,1,227
R2249,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Woman,0.694,4.0,0,1,252
R2250,Neutral,How likely are you to use the council's new online services?,55+,Man,1.033,3.0,0,1,256
R2251,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Man,-1.157,4.0,0,1,214
R2252,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,-0.345,3.0,0,1,134
R2253,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,-1.299,3.0,0,1,254
R2254,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,-1.334,1.0,0,1,368
R2255,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Woman,0.977,4.0,0,1,118
R2256,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Woman,-0.012,3.0,0,1,200
R2257,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Woman,0.225,2.0,0,1,287
R2258,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Woman,-0.637,,1,1,207
R2259,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Woman,-0.731,2.0,0,1,328
R2260,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Woman,-0.732,3.0,0,1,190
R2261,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,-0.392,4.0,0,1,176
R2262,Neutral,How likely are you to use the council's new online services?,55+,Man,-0.223,2.0,0,1,147
R2263,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,-2.061,1.0,0,1,253
R2264,Neutral,How likely are you to use the council's new online services?,55+,Woman,-0.723,3.0,0,1,205
R2265,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Man,-1.242,2.0,0,1,138
R2266,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Man,0.082,4.0,0,1,177
R2267,Neutral,How likely are you to use the council's new online services?,18-34,Man,-0.074,4.0,0,1,275
R2268,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Man,-1.763,4.0,0,0,339
R2269,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,0.091,2.0,0,1,212
